OPERATION_NAME,MACHINE_NAME,MACHINE_GROUP,Product_Item,Item_Code,CYCLE_TIME,CYCLE_START_TIME,CYCLE_COMPLETE_TIME,ROBOT_RUNNING_TIME,ROBOT_IDLE_TIME,ROBOT_MANUAL_MODE_TIME,ROBOT_ERROR_TIME,SHIFT_RUNNING_PART_COUNT,CURRENT_SHIFT,OEE,UPDATED_DATE,TOTAL_PRODUCTION_COUNT,TOTAL_RUNNING_TIME,TOTAL_IDLE_TIME,ROBOT_DOWNTIME,Downtime_Reason,Maintenance_Flag,Shift_Target,Shift_Achieved,Shift_Efficiency (%),Utilization_Rate (%),Error_Code,Downtime_Percentage,Maintenance_Needed,Status
GALVION_PACKAGING_4,MAC_LINE_1_NEXORA,MACLINE-1,Astra (V6.5),NX-7304-C5,0,09-10-2025 22:33,09-10-2025 14:37,0,4.56,94.3,222.22,0,SHIFT-B,100,15-06-2025,0,54331,2934,453,Network Issue,1,1336,1322,98.95,95.07,E858,8147.48,0,Healthy
QUANTOR_CALIBRATION_4,MAC_LINE_3_ZERION,MACLINE-2,Helion (V6.4),NX-7050-B7,111,09-10-2025 21:53,09-10-2025 21:55,6128,21060,0,0,59,SHIFT-B,28.15,15-06-2025,116,12401,19529,0,Sensor Fault,0,1451,1322,91.11,63.3,E188,0,1,Healthy
ZERION_MOUNTING_4,MAC_LINE_3_NEURAX,MACLINE-2,Vortan (V1.7),NX-9382-B8,0,09-10-2025 21:37,09-10-2025 21:37,12797,10861,213,404,53,SHIFT-B,59.46,15-06-2025,110,25267,16962,602,Power Failure,0,1429,1546,108.19,97.58,E327,2.54,0,Healthy
NEXORA_INSPECTION_5,MAC_LINE_2_NEXORA,MACLINE-2,Cryon (V4.5),TX-9192-B1,112,09-10-2025 04:57,09-10-2025 04:58,12582,1,0,0,11,SHIFT-C,100,22-07-2025,47,5145,71528,0,Network Issue,0,1148,951,82.84,79.15,E662,0,0,Healthy
ZERION_INSPECTION_2,MAC_LINE_5_FLUXEN,MACLINE-1,Helion (V6.5),NX-5010-B1,342,09-10-2025 05:37,09-10-2025 05:43,17441,11072,0,152,49,SHIFT-C,100,22-07-2025,126,44954,38305,4,Manual Stop,0,1069,954,89.24,87.29,E703,0.01,0,Healthy
CEREVEX_ALIGNMENT_2,MAC_LINE_5_EONIX,MACLINE-4,Cryon (V5.4),HX-8367-B7,166,09-10-2025 05:32,09-10-2025 05:34,12570,9874,0,64000,76,SHIFT-C,100,22-07-2025,232,40297,69304,34,Maintenance,0,996,698,70.08,94.15,E315,0.15,1,Needs Attention
GALVION_TEST_2,MAC_LINE_4_DRAVON,MACLINE-1,Syntra (V9.7),TX-7400-B6,268,09-10-2025 05:28,09-10-2025 05:32,14360,13823,88,4,48,SHIFT-C,100,22-07-2025,125,36079,48416,7,Network Issue,0,1215,917,75.47,65.48,E309,0.02,1,Needs Attention
EONIX_SCREWING_4,MAC_LINE_4_VOLTRIS,MACLINE-2,Cryon (V8.2),HX-9726-C6,0,09-10-2025 21:54,09-10-2025 21:46,7861,18017,2261,4,15,SHIFT-B,24.81,22-07-2025,26,10931,35408,469,Maintenance,1,857,626,73.05,78.08,E673,1.81,1,Needs Attention
DRAVON_PACKAGING_3,MAC_LINE_2_CRYON,MACLINE-1,Lumina (V6.4),VX-5845-C3,92,09-10-2025 21:45,09-10-2025 21:46,1814,22625,443,0,41,SHIFT-B,5.57,22-07-2025,82,2456,47014,56,Maintenance,0,1318,1018,77.24,72.57,E527,0.23,1,Needs Attention
SYNTRA_SCREWING_2,MAC_LINE_3_QUANTOR,MACLINE-4,Syntra (V2.3),VX-3818-C2,171,09-10-2025 21:50,09-10-2025 21:53,12519,16234,0,64000,76,SHIFT-B,58.08,22-07-2025,156,25593,45632,125,Power Failure,0,1149,926,80.59,61.97,E381,0.43,0,Healthy
NEURAX_TEST_2,MAC_LINE_3_QUANTOR,MACLINE-1,Auralon (V1.2),ZX-8997-B6,78,09-10-2025 19:50,09-10-2025 19:51,0,28469,0,0,0,SHIFT-C,100,31-05-2025,10,202,42318,0,Maintenance,1,1107,1209,109.21,83.71,E902,0,1,Healthy
CRYON_SEALING_3,MAC_LINE_5_EONIX,MACLINE-2,Voltris (V4.4),ZX-6444-A9,171,09-10-2025 05:24,09-10-2025 05:27,8837,18933,68,294,44,SHIFT-C,100,31-05-2025,115,24472,40508,1024,Maintenance,0,972,977,100.51,72.41,E908,3.69,1,Healthy
CEREVEX_PACKAGING_3,MAC_LINE_5_ASTRA,MACLINE-4,NeuraX (V3.8),VX-7185-C2,149,09-10-2025 21:55,09-10-2025 21:57,12278,14037,0,155,81,SHIFT-B,59.17,31-05-2025,170,26072,36111,205,Power Failure,0,1265,980,77.47,68.99,E881,0.78,1,Needs Attention
QUANTOR_COATING_3,MAC_LINE_4_ASTRA,MACLINE-2,Astra (V1.5),HX-9869-A2,0,09-10-2025 21:36,09-10-2025 21:33,5268,20942,0,55,28,SHIFT-B,29.69,31-05-2025,68,13083,30801,376,Manual Stop,1,1132,849,75,72.1,E371,1.43,1,Needs Attention
SYNTRA_CALIBRATION_5,MAC_LINE_4_AURALON,MACLINE-1,Zerion (V8.9),NX-7706-B3,78,09-10-2025 19:50,09-10-2025 19:51,0,28467,0,0,0,SHIFT-B,0,01-06-2025,0,0,57237,0,Sensor Fault,0,1218,1022,83.91,96.33,E610,0,1,Healthy
NEXORA_COATING_2,MAC_LINE_1_VOLTRIS,MACLINE-2,Lumina (V9.2),HX-2331-B4,194,09-10-2025 21:31,09-10-2025 21:35,14354,11528,400,1432,52,SHIFT-B,38.98,01-06-2025,79,17176,14862,1579,Maintenance,1,1330,1443,108.5,72.96,E800,6.1,1,Healthy
CEREVEX_INSPECTION_4,MAC_LINE_1_GALVION,MACLINE-2,Auralon (V6.1),HX-5200-C8,186,09-10-2025 05:16,09-10-2025 05:19,7437,17974,2275,1154,33,SHIFT-C,100,02-06-2025,106,20992,51199,0,Network Issue,1,824,677,82.16,69.73,E589,0,0,Healthy
AURALON_SCREWING_1,MAC_LINE_4_GALVION,MACLINE-1,Dravon (V7.5),NX-5709-C9,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.93,222.22,0,SHIFT-C,0,02-06-2025,0,0,0,475,Power Failure,0,1318,1288,97.72,97.57,E316,47500,0,Healthy
QUANTOR_ASSEMBLY_1,MAC_LINE_4_CRYON,MACLINE-2,Auralon (V4.9),VX-6739-C4,163,09-10-2025 05:23,09-10-2025 05:26,7366,19122,489,593,33,SHIFT-C,100,02-06-2025,105,18308,48866,114,Maintenance,1,840,776,92.38,71.14,E178,0.43,1,Healthy
FLUXEN_COATING_4,MAC_LINE_3_NEXORA,MACLINE-2,Helion (V9.6),TX-2222-B5,141,09-10-2025 05:46,09-10-2025 05:49,7070,18618,0,607,50,SHIFT-C,100,25-05-2025,116,14702,40197,198,Sensor Fault,0,1027,1079,105.06,78.57,E177,0.77,1,Healthy
DRAVON_COATING_5,MAC_LINE_2_AURALON,MACLINE-1,Auralon (V1.5),HX-9097-A2,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.95,222.22,0,SHIFT-B,0,25-05-2025,0,0,0,475,Maintenance,0,1246,949,76.16,66.96,E319,47500,1,Needs Attention
QUANTOR_SCREWING_4,MAC_LINE_4_MACHINA,MACLINE-4,Cryon (V1.9),TX-7566-B3,154,09-10-2025 20:39,09-10-2025 20:42,3663,25052,0,61057,26,SHIFT-B,25.64,25-05-2025,83,11296,50979,138,Sensor Fault,1,1067,1170,109.65,92.67,E435,0.48,1,Healthy
QUANTOR_CALIBRATION_5,MAC_LINE_5_QUANTOR,MACLINE-2,Cerevex (V4.2),VX-7738-C3,127,09-10-2025 21:38,09-10-2025 21:40,3708,16688,0,149,30,SHIFT-B,18.94,25-05-2025,66,8347,31174,198,Sensor Fault,1,1220,905,74.18,87.78,E523,0.97,1,Needs Attention
ASTRA_ALIGNMENT_1,MAC_LINE_2_FLUXEN,MACLINE-4,Helion (V7.8),NX-9887-B7,155,09-10-2025 16:44,09-10-2025 16:47,3991,9377,0,0,26,SHIFT-B,48.6,25-05-2025,95,15838,24061,0,Sensor Fault,1,1369,1029,75.16,94.14,E759,0,1,Needs Attention
EONIX_MOUNTING_1,MAC_LINE_2_FLUXEN,MACLINE-1,Cerevex (V5.7),ZX-2266-A6,90,09-10-2025 11:15,09-10-2025 11:16,0,0,13474,0,0,SHIFT-B,0,25-05-2025,0,0,0,225,Network Issue,0,1351,1295,95.85,66.04,E384,22500,0,Healthy
ASTRA_CALIBRATION_5,MAC_LINE_1_DRAVON,MACLINE-2,Eonix (V1.2),VX-9708-C6,171,09-10-2025 13:40,09-10-2025 13:42,7415,18094,10,681,47,SHIFT-A,29,26-05-2025,47,6388,13504,802,Power Failure,1,1061,1166,109.9,83.33,E219,3.14,0,Healthy
LUMINA_SEALING_3,MAC_LINE_2_SYNTRA,MACLINE-2,Helion (V2.6),HX-4800-C9,259,09-10-2025 13:43,09-10-2025 13:47,13889,14509,0,0,52,SHIFT-A,62.1,26-05-2025,52,13682,6217,0,Power Failure,1,1177,1263,107.31,85.37,E743,0,0,Healthy
LUMINA_ALIGNMENT_2,MAC_LINE_3_FLUXEN,MACLINE-1,Eonix (V8.1),VX-2774-B4,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.94,222.22,0,SHIFT-C,0,01-06-2025,0,0,0,475,Power Failure,0,1145,804,70.22,72.99,E182,47500,1,Needs Attention
ZERION_TEST_4,MAC_LINE_3_HELION,MACLINE-2,Helion (V5.4),VX-6981-A2,215,09-10-2025 05:12,09-10-2025 05:16,11057,17298,0,0,52,SHIFT-C,100,01-06-2025,131,25348,33688,0,Sensor Fault,1,1352,1186,87.72,93.73,E474,0,1,Healthy
VOLTRIS_PACKAGING_2,MAC_LINE_4_DRAVON,MACLINE-4,Quantor (V4.8),NX-9666-C4,171,09-10-2025 05:40,09-10-2025 05:43,3604,7240,0,64000,25,SHIFT-C,100,01-06-2025,235,35690,64108,1324,Maintenance,1,1275,1383,108.47,66.26,E843,12.21,1,Healthy
QUANTOR_COATING_4,MAC_LINE_4_ORVION,MACLINE-2,Zerion (V4.3),HX-2869-B5,187,09-10-2025 05:20,09-10-2025 05:23,10392,15586,257,485,51,SHIFT-C,100,01-06-2025,130,26761,25695,1579,Maintenance,1,1466,1438,98.09,69.4,E570,6.08,1,Healthy
SYNTRA_MOUNTING_1,MAC_LINE_3_ZERION,MACLINE-4,NeuraX (V3.7),HX-9159-B4,159,09-10-2025 05:47,09-10-2025 05:50,12209,13383,0,58,83,SHIFT-C,0,01-06-2025,258,38994,55366,1772,Maintenance,0,972,1030,105.97,75.65,E738,6.92,1,Healthy
HELION_INSPECTION_3,MAC_LINE_4_CEREVEX,MACLINE-4,Axion (V1.0),VX-5996-A6,139,09-10-2025 06:06,09-10-2025 06:08,8347,14019,0,64000,59,SHIFT-C,100,26-05-2025,178,26127,67416,188,Manual Stop,1,1162,961,82.7,88.6,E879,0.84,0,Healthy
LUMINA_COATING_2,MAC_LINE_2_ASTRA,MACLINE-1,Orvion (V9.3),TX-2687-B8,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.95,222.22,0,SHIFT-C,0,26-05-2025,0,0,0,475,Network Issue,1,953,718,75.34,81.92,E870,47500,1,Needs Attention
NEXORA_CALIBRATION_4,MAC_LINE_4_SYNTRA,MACLINE-2,Helion (V3.1),VX-1043-A7,1,09-10-2025 05:11,09-10-2025 05:11,0,28277,0,0,40,SHIFT-C,0,31-05-2025,113,0,78493,0,Manual Stop,1,1124,1047,93.15,62.5,E728,0,0,Healthy
FLUXEN_SEALING_3,MAC_LINE_5_ZERION,MACLINE-1,Fluxen (V1.7),HX-1749-B5,704,09-10-2025 20:14,09-10-2025 20:26,0,0,28720,0,0,SHIFT-C,100,31-05-2025,1,546,26739,478,Network Issue,0,1043,807,77.37,64.67,E516,47800,1,Needs Attention
NEURAX_ASSEMBLY_5,MAC_LINE_1_CRYON,MACLINE-1,Galvion (V1.6),TX-1368-B5,78,09-10-2025 19:50,09-10-2025 19:51,0,28469,0,0,0,SHIFT-C,100,31-05-2025,10,202,42318,0,Sensor Fault,1,1148,889,77.44,90.8,E852,0,1,Needs Attention
NEURAX_PACKAGING_4,MAC_LINE_2_GALVION,MACLINE-4,Helion (V7.2),NX-2043-B6,0,09-10-2025 05:51,09-10-2025 05:47,13915,12919,0,0,94,SHIFT-C,0,31-05-2025,264,40223,54643,0,Maintenance,0,1452,1177,81.06,72.85,E986,0,1,Healthy
EONIX_PACKAGING_4,MAC_LINE_4_NEXORA,MACLINE-1,Cerevex (V8.1),TX-4330-A7,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.94,222.22,0,SHIFT-A,0,01-06-2025,0,0,0,475,Sensor Fault,1,918,745,81.15,97.61,E548,47500,1,Healthy
NEURAX_INSPECTION_4,MAC_LINE_3_CEREVEX,MACLINE-4,Axion (V1.9),VX-2101-C2,148,09-10-2025 13:55,09-10-2025 13:58,12720,14649,0,10,83,SHIFT-A,58.12,01-06-2025,83,12805,19434,50,Power Failure,0,1458,1059,72.63,91.33,E958,0.18,1,Needs Attention
AXION_INSPECTION_5,MAC_LINE_2_GALVION,MACLINE-1,Nexora (V2.0),ZX-5614-B1,78,09-10-2025 19:50,09-10-2025 19:51,0,28439,0,0,0,SHIFT-A,0,01-06-2025,0,0,28437,3,Sensor Fault,1,1338,1354,101.2,69.71,E374,0.01,1,Healthy
ZERION_TEST_4,MAC_LINE_3_EONIX,MACLINE-2,NeuraX (V2.4),ZX-1086-A1,0,09-10-2025 21:19,09-10-2025 21:19,0,28277,0,0,36,SHIFT-B,0,03-06-2025,76,0,41926,0,Power Failure,1,941,939,99.79,67.2,E663,0,0,Healthy
ORVION_INSPECTION_5,MAC_LINE_1_FLUXEN,MACLINE-2,Quantor (V9.1),ZX-3721-A5,0,09-10-2025 21:40,09-10-2025 21:40,16268,11527,102,576,35,SHIFT-B,59.14,03-06-2025,74,26059,13760,467,Power Failure,0,1468,1142,77.79,81.76,E197,1.68,1,Needs Attention
ORVION_PACKAGING_5,MAC_LINE_5_CRYON,MACLINE-2,Nexora (V8.3),HX-2872-A5,119,09-10-2025 13:39,09-10-2025 13:41,5515,21750,728,31,48,SHIFT-A,25.55,26-05-2025,48,5629,9569,766,Sensor Fault,0,1440,1335,92.71,93.48,E833,2.81,1,Healthy
NEXORA_SEALING_5,MAC_LINE_4_AXION,MACLINE-2,Vortan (V9.4),TX-4640-B3,126,09-10-2025 05:46,09-10-2025 05:48,7408,20390,0,118,61,SHIFT-C,100,26-05-2025,176,22325,45759,802,Sensor Fault,1,1037,948,91.42,84.53,E378,2.88,1,Healthy
NEURAX_PACKAGING_1,MAC_LINE_3_MACHINA,MACLINE-2,Syntra (V6.6),NX-8534-A7,234,09-10-2025 21:48,09-10-2025 21:52,14509,13687,0,148,67,SHIFT-B,63.41,26-05-2025,119,27941,14630,0,Maintenance,0,1269,1021,80.46,67.03,E677,0,1,Healthy
ZERION_ALIGNMENT_5,MAC_LINE_3_HELION,MACLINE-2,Fluxen (V3.9),VX-9193-C1,1,09-10-2025 21:36,09-10-2025 21:36,0,28283,0,0,67,SHIFT-B,0,26-05-2025,120,0,50052,0,Maintenance,1,1308,988,75.54,85.01,E819,0,1,Needs Attention
CEREVEX_ALIGNMENT_2,MAC_LINE_1_QUANTOR,MACLINE-2,Voltris (V6.7),NX-2439-A9,173,09-10-2025 21:53,09-10-2025 21:56,8154,18923,0,52,67,SHIFT-B,31.62,26-05-2025,115,13931,20508,766,Power Failure,0,1008,1015,100.69,67.81,E550,2.83,0,Healthy
GALVION_COATING_1,MAC_LINE_4_DRAVON,MACLINE-4,Fluxen (V1.0),NX-5519-C7,179,09-10-2025 05:57,09-10-2025 05:59,12973,13232,0,9,86,SHIFT-C,100,27-05-2025,246,38482,58623,412,Network Issue,1,1379,1252,90.79,85.23,E549,1.57,0,Healthy
CEREVEX_INSPECTION_4,MAC_LINE_2_VORTAN,MACLINE-2,Syntra (V6.7),TX-6921-C6,0,09-10-2025 21:56,09-10-2025 21:51,3884,23658,0,47,36,SHIFT-B,25.63,27-05-2025,101,11294,8963,216,Sensor Fault,1,1419,1456,102.61,78.52,E602,0.78,1,Healthy
FLUXEN_SCREWING_3,MAC_LINE_4_HELION,MACLINE-1,Orvion (V5.2),TX-8386-B6,242,09-10-2025 20:33,09-10-2025 20:37,11388,17092,279,0,48,SHIFT-B,55.07,27-05-2025,105,24265,32929,6,Maintenance,0,806,724,89.83,88.44,E452,0.02,1,Healthy
SYNTRA_ALIGNMENT_2,MAC_LINE_3_EONIX,MACLINE-1,Astra (V8.6),HX-6600-B8,251,09-10-2025 05:41,09-10-2025 05:46,14787,13865,0,0,60,SHIFT-C,100,27-05-2025,165,39052,46870,0,Power Failure,1,984,825,83.84,95.16,E735,0,0,Healthy
DRAVON_SEALING_4,MAC_LINE_5_ZERION,MACLINE-2,Dravon (V9.9),ZX-1013-C5,172,09-10-2025 04:52,09-10-2025 04:55,7987,20646,0,0,46,SHIFT-C,100,27-05-2025,152,25927,32593,0,Power Failure,1,926,767,82.83,74.92,E509,0,0,Healthy
SYNTRA_INSPECTION_5,MAC_LINE_3_ASTRA,MACLINE-2,Lumina (V1.6),HX-1174-A8,1,09-10-2025 04:31,09-10-2025 04:31,0,28283,0,0,43,SHIFT-C,0,27-05-2025,149,0,38151,0,Maintenance,1,847,865,102.13,83.72,E877,0,1,Healthy
LUMINA_ALIGNMENT_2,MAC_LINE_3_ZERION,MACLINE-2,Quantor (V1.6),TX-5021-A2,330,09-10-2025 19:35,09-10-2025 19:40,0,28389,0,0,0,SHIFT-A,0,27-07-2025,0,0,28384,0,Maintenance,1,952,817,85.82,62.46,E910,0,1,Healthy
QUANTOR_CALIBRATION_1,MAC_LINE_1_AURALON,MACLINE-1,Auralon (V8.4),TX-5580-B8,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.95,222.22,0,SHIFT-A,0,26-05-2025,0,0,0,475,Sensor Fault,1,967,979,101.24,62.08,E495,47500,1,Healthy
ZERION_SEALING_2,MAC_LINE_2_DRAVON,MACLINE-2,Lumina (V9.8),NX-4085-B4,0,09-10-2025 13:36,09-10-2025 13:36,0,28283,0,0,53,SHIFT-A,0,26-05-2025,53,0,26310,44919,Sensor Fault,0,1439,1122,77.97,86.76,E586,158.81,1,Needs Attention
ORVION_MOUNTING_5,MAC_LINE_1_CRYON,MACLINE-4,Quantor (V8.8),HX-6000-C8,139,09-10-2025 06:06,09-10-2025 06:08,8347,14019,0,64000,59,SHIFT-C,100,26-05-2025,178,26127,67416,188,Sensor Fault,1,1020,805,78.92,66.26,E184,0.84,1,Needs Attention
GALVION_SEALING_1,MAC_LINE_4_NEXORA,MACLINE-1,Syntra (V4.1),ZX-5944-B4,0,09-10-2025 16:12,09-10-2025 11:16,6,9612,18813,0,0,SHIFT-B,0.01,26-05-2025,0,6,9612,315,Maintenance,0,1449,1560,107.66,80.14,E913,3.27,1,Healthy
NEXORA_SCREWING_5,MAC_LINE_5_FLUXEN,MACLINE-2,Axion (V2.0),NX-4232-B8,128,09-10-2025 21:51,09-10-2025 21:53,8351,19542,0,118,68,SHIFT-B,33.64,26-05-2025,115,14824,28393,802,Maintenance,0,1197,1142,95.41,72.8,E485,2.88,1,Healthy
GALVION_COATING_1,MAC_LINE_1_GALVION,MACLINE-1,NeuraX (V2.4),VX-4215-C3,225,09-10-2025 13:38,09-10-2025 13:42,12630,15768,0,40,57,SHIFT-A,57.33,27-05-2025,57,12630,15763,2,Power Failure,1,1324,1257,94.94,64.83,E614,0.01,0,Healthy
ORVION_TEST_5,MAC_LINE_3_CEREVEX,MACLINE-1,Syntra (V2.5),VX-1129-A2,299,09-10-2025 14:53,09-10-2025 14:58,0,0,98.95,222.22,0,SHIFT-A,0,27-05-2025,0,0,0,475,Manual Stop,0,1051,798,75.93,93.8,E944,47500,1,Needs Attention
AURALON_SEALING_2,MAC_LINE_3_NEURAX,MACLINE-2,Quantor (V1.4),ZX-1936-A5,128,09-10-2025 13:41,09-10-2025 13:43,8442,19479,0,62,65,SHIFT-A,36.41,27-05-2025,65,8022,12062,62,Sensor Fault,0,988,827,83.7,89.29,E504,0.22,1,Healthy
NEXORA_INSPECTION_5,MAC_LINE_5_VOLTRIS,MACLINE-2,Lumina (V7.4),VX-4577-B2,0,09-10-2025 13:33,09-10-2025 13:33,0,28283,0,0,63,SHIFT-A,0,27-05-2025,63,0,18876,44919,Network Issue,1,1481,1081,72.99,81.45,E857,158.81,1,Needs Attention
DRAVON_INSPECTION_3,MAC_LINE_1_ASTRA,MACLINE-2,NeuraX (V6.5),TX-2897-B2,419,09-10-2025 21:35,09-10-2025 21:42,0,0,0,0,0,SHIFT-C,0,27-08-2025,0,0,39593,0,Sensor Fault,0,839,805,95.95,88.41,E627,0,1,Healthy
AURALON_TEST_1,MAC_LINE_5_LUMINA,MACLINE-1,Vortan (V7.0),HX-4112-B7,72,09-10-2025 05:40,09-10-2025 05:41,1963,21526,137,0,52,SHIFT-C,100,27-07-2025,142,7632,65091,53,Manual Stop,0,997,1077,108.02,75.7,E598,0.23,0,Healthy
SYNTRA_ASSEMBLY_2,MAC_LINE_1_CRYON,MACLINE-1,Cryon (V7.4),VX-8457-C9,269,09-10-2025 05:30,09-10-2025 05:34,13833,14468,0,46,49,SHIFT-C,100,27-07-2025,136,38221,43520,2,Maintenance,1,1445,1399,96.82,87.58,E715,0.01,1,Healthy
CRYON_ALIGNMENT_1,MAC_LINE_3_HELION,MACLINE-1,Cryon (V3.0),ZX-4930-B9,260,09-10-2025 05:40,09-10-2025 05:44,13354,15084,0,6,49,SHIFT-C,100,27-07-2025,136,41921,37042,1,Power Failure,0,1082,948,87.62,97.12,E239,0,0,Healthy
AURALON_ASSEMBLY_5,MAC_LINE_3_VORTAN,MACLINE-4,Axion (V5.3),TX-1863-C2,146,09-10-2025 05:41,09-10-2025 05:44,7628,14838,0,62900,54,SHIFT-C,100,24-02-2025,206,31270,71621,39,Network Issue,1,1148,1172,102.09,87.44,E481,0.17,0,Healthy
LUMINA_INSPECTION_3,MAC_LINE_1_VOLTRIS,MACLINE-1,Zerion (V5.4),VX-4992-C6,2,09-10-2025 04:22,09-10-2025 04:22,123,28451,0,0,50,SHIFT-C,100,24-02-2025,70,170,82200,2,Manual Stop,0,1048,991,94.56,87.2,E665,0.01,0,Healthy
NEURAX_SCREWING_1,MAC_LINE_2_DRAVON,MACLINE-2,Auralon (V9.9),TX-3855-B1,141,09-10-2025 04:38,09-10-2025 04:41,10132,18581,0,0,72,SHIFT-C,100,24-02-2025,244,33754,29343,0,Manual Stop,0,1065,1092,102.54,61.33,E395,0,0,Healthy
HELION_SCREWING_5,MAC_LINE_2_DRAVON,MACLINE-4,Auralon (V2.7),ZX-3158-A7,147,09-10-2025 21:51,09-10-2025 21:53,12866,15936,14,49469,88,SHIFT-B,49.81,24-02-2025,152,21949,47404,91,Network Issue,1,996,871,87.45,97.42,E524,0.32,0,Healthy
LUMINA_SEALING_5,MAC_LINE_4_ASTRA,MACLINE-2,Dravon (V3.7),VX-7079-B6,119,09-10-2025 21:51,09-10-2025 21:53,9972,17747,0,67,89,SHIFT-B,44.12,24-02-2025,171,19438,17831,0,Maintenance,1,1259,1284,101.99,86.44,E169,0,1,Healthy
GALVION_CALIBRATION_1,MAC_LINE_1_AXION,MACLINE-2,Syntra (V1.5),TX-6296-B7,78,09-10-2025 21:47,09-10-2025 21:49,6835,21391,0,93,78,SHIFT-B,30.5,24-02-2025,162,13438,54133,0,Power Failure,1,876,746,85.16,87.62,E362,0,0,Healthy
MACHINA_SCREWING_5,MAC_LINE_1_GALVION,MACLINE-2,Cerevex (V3.3),NX-6044-B9,141,09-10-2025 04:38,09-10-2025 04:41,10132,18581,0,0,72,SHIFT-C,100,24-02-2025,244,33754,29343,0,Maintenance,1,1312,1316,100.3,95.12,E671,0,1,Healthy
ORVION_INSPECTION_2,MAC_LINE_2_MACHINA,MACLINE-1,Axion (V5.4),VX-3107-C1,207,09-10-2025 04:43,09-10-2025 04:47,10301,18387,0,80,50,SHIFT-C,100,24-02-2025,77,16071,70224,3,Sensor Fault,0,953,1033,108.39,75.75,E943,0.01,1,Healthy
ORVION_SCREWING_3,MAC_LINE_3_NEURAX,MACLINE-4,Nexora (V3.7),HX-8086-C5,146,09-10-2025 05:41,09-10-2025 05:44,7628,14838,0,62900,54,SHIFT-C,100,24-02-2025,206,31270,71621,39,Power Failure,1,1364,1334,97.8,74.09,E178,0.17,0,Healthy
DRAVON_INSPECTION_4,MAC_LINE_5_NEXORA,MACLINE-2,Astra (V4.6),VX-5496-A5,150,09-10-2025 04:55,09-10-2025 04:57,11133,16002,23,600,72,SHIFT-C,100,24-02-2025,243,39693,27320,20,Network Issue,0,923,750,81.26,66.7,E648,0.07,0,Healthy
AURALON_ASSEMBLY_3,MAC_LINE_1_CEREVEX,MACLINE-2,Orvion (V5.2),NX-8915-C5,150,09-10-2025 04:43,09-10-2025 04:45,10439,17851,0,13,72,SHIFT-C,0,24-02-2025,242,37383,7288,13,Power Failure,0,805,833,103.48,60.85,E982,0.05,0,Healthy
NEURAX_ASSEMBLY_3,MAC_LINE_4_DRAVON,MACLINE-1,Dravon (V6.4),NX-7680-C4,218,09-10-2025 05:28,09-10-2025 05:32,12206,15601,172,126,52,SHIFT-C,100,26-05-2025,161,38275,41284,9,Power Failure,1,1085,1071,98.71,93.57,E691,0.03,0,Healthy
EONIX_PACKAGING_4,MAC_LINE_3_VOLTRIS,MACLINE-1,Lumina (V3.6),ZX-3133-C6,0,09-10-2025 16:12,09-10-2025 11:16,0,0,28472,0,0,SHIFT-C,100,26-05-2025,0,6,9612,475,Network Issue,1,1281,1117,87.2,73.67,E770,47500,0,Healthy
QUANTOR_SCREWING_4,MAC_LINE_4_AXION,MACLINE-2,Syntra (V8.9),NX-9935-B6,198,09-10-2025 13:34,09-10-2025 13:38,13596,14772,0,56,64,SHIFT-A,57.96,27-05-2025,64,12770,4374,56,Manual Stop,0,1487,1473,99.06,76.65,E490,0.2,0,Healthy
LUMINA_SEALING_3,MAC_LINE_2_LUMINA,MACLINE-2,Dravon (V6.8),VX-4850-C7,221,09-10-2025 05:40,09-10-2025 05:44,13832,13367,0,1120,63,SHIFT-C,0,15-06-2025,177,38286,26466,7,Manual Stop,1,1108,908,81.95,85.53,E644,0.03,0,Healthy
NEURAX_ALIGNMENT_2,MAC_LINE_4_VOLTRIS,MACLINE-2,Cerevex (V1.1),HX-6494-B9,110,09-10-2025 05:50,09-10-2025 05:51,6587,21364,0,0,63,SHIFT-C,0,15-06-2025,179,19132,27839,0,Manual Stop,0,860,890,103.49,88.23,E511,0,0,Healthy
CEREVEX_ALIGNMENT_3,MAC_LINE_4_EONIX,MACLINE-2,Cryon (V7.9),HX-6258-B1,1,09-10-2025 05:31,09-10-2025 05:31,0,28269,0,0,62,SHIFT-C,0,15-06-2025,170,0,57899,0,Network Issue,1,1210,1290,106.61,63.75,E246,0,0,Healthy
ORVION_PACKAGING_2,MAC_LINE_3_HELION,MACLINE-2,Vortan (V9.9),VX-7106-A9,339,09-10-2025 19:50,09-10-2025 19:56,0,28388,0,0,0,SHIFT-A,0,27-07-2025,0,0,28383,0,Power Failure,1,1413,1505,106.51,68.72,E772,0,0,Healthy
ORVION_MOUNTING_5,MAC_LINE_5_CEREVEX,MACLINE-1,Auralon (V4.7),NX-6896-B4,0,09-10-2025 09:50,09-10-2025 00:02,0,0,98.61,222.22,0,SHIFT-A,100,27-07-2025,0,28394,0,473,Manual Stop,0,885,938,105.99,64.11,E804,47300,0,Healthy
